NAME,geometry,Cumulative_2020-2023_NDM,2020-2023_NDM_as_%_of_2020_Population,2020-2023_NDM_as_%_of_2020_Population_Percentile
"Nome Census Area, AK","MULTIPOLYGON (((-161.319456 64.123632, -161.315219 64.137433, -161.295373 64.139091, -161.294541 64.114562, -161.319456 64.123632)), ((-161.736435 63.60489, -161.743945 63.612327, -161.733868 63.610172, -161.736435 63.60489)), ((-161.788668 64.744035, -161.784935 64.749783, -161.770242 64.748418, -161.788668 64.744035)), ((-162.010108 63.490635, -162.005752 63.49366, -161.996628 63.490907, -162.010108 63.490635)), ((-162.718955 63.58123, -162.688988 63.582912, -162.624254 63.621755, -162.593294 63.607668, -162.596053 63.625525, -162.569783 63.635761, -162.470519 63.620341, -162.433782 63.636153, -162.371202 63.624296, -162.383181 63.609281, -162.342255 63.591505, -162.368924 63.563048, -162.341333 63.552556, -162.361675 63.538276, -162.406834 63.55781, -162.444645 63.540089, -162.548373 63.546589, -162.566972 63.53353, -162.685109 63.555152, -162.684325 63.573152, -162.718955 63.58123)), ((-166.228534 64.492063, -166.203697 64.495956, -166.192078 64.492149, -166.212134 64.473223, -166.228534 64.492063)), ((-168.094719 64.968431, -168.074754 64.980597, -168.047183 64.976374, -168.048609 64.960384, -168.094719 64.968431)), ((-168.120181 65.647881, -168.087546 65.688532, -167.984274 65.724273, -167.527454 65.817959, -166.597532 66.117489, -166.167688 66.21641, -166.135859 66.237999, -165.894832 66.305586, -165.151717 66.469107, -164.395943843393 66.5816331875716, -164.395887 66.476324, -164.318936 66.476319, -164.318913 66.129944, -164.244191 66.129946, -164.244152 65.783558, -163.963516 65.783561, -163.963498 65.610363, -163.755407 65.610367, -163.755391 65.437165, -159.801692 65.437231, -159.8017 65.523826, -159.385578 65.523835, -159.377365 65.264033, -159.582736 65.264026, -159.572173 64.917597, -159.774921 64.917565, -159.774897 64.744382, -159.96229 64.744377, -159.947288 64.051459, -159.737475 64.051459, -159.737451 63.791591, -159.932731 63.791589, -159.932739 63.704973, -160.111498 63.704972, -160.111522 63.618351, -160.497381 63.618343, -160.497375 63.531713, -160.690294 63.531689, -160.690263 63.358485, -160.667367 63.358459, -160.667361 63.271845, -160.858004 63.271838, -160.85799 63.011953, -162.001769 63.011919, -162.001798 63.098536, -162.192443 63.098556, -162.192503 63.185184, -162.383076 63.185195, -162.383082 63.271816, -162.586533424449 63.2718337329953, -162.43595 63.377424, -162.375556 63.44018, -162.272545 63.484953, -162.313783 63.541718, -162.075253 63.512867, -162.087155 63.500017, -162.006093 63.484318, -162.047018 63.475945, -162.044729 63.451244, -162.082045 63.466113, -162.081094 63.447685, -162.155844 63.433445, -162.144079 63.429299, -162.0313 63.433764, -162.019078 63.449092, -161.971286 63.432647, -161.954993 63.450437, -161.810496 63.438865, -161.676844 63.466776, -161.581072 63.446856, -161.523376 63.452598, -161.507264 63.469362, -161.464732 63.472054, -161.468644 63.46025, -161.44738 63.455605, -161.297402 63.471814, -161.139798 63.501884, -161.134972 63.528524, -161.103072 63.534647, -161.113793 63.553056, -161.042935 63.57609, -161.017216 63.622684, -160.986627 63.613806, -160.940517 63.63313, -160.769274 63.769229, -160.771529 63.843543, -160.941111 64.060968, -160.957154 64.150286, -160.950024 64.202984, -160.970746 64.230032, -161.265781 64.397941, -161.337085 64.403281, -161.396149 64.426478, -161.472919 64.418064, -161.532815 64.379601, -161.519504 64.392599, -161.531507 64.417191, -161.475534 64.443145, -161.470305 64.505468, -161.393816 64.531091, -161.21884 64.496668, -161.018951 64.499636, -161.002432 64.511401, -161.011226 64.520195, -161.060307 64.521422, -161.090017 64.539462, -160.955491 64.544673, -160.894763 64.582139, -160.800349 64.612105, -160.781628 64.715503, -160.884187 64.811721, -161.093939 64.874616, -161.152322 64.913293, -161.135771 64.926993, -161.150982 64.931122, -161.191792 64.922164, -161.210156 64.885049, -161.32639 64.832399, -161.365963 64.799529, -161.366676 64.779079, -161.42631 64.758963, -161.517009 64.753646, -161.532969 64.737959, -161.547804 64.742412, -161.542678 64.75613, -161.669298 64.788488, -161.866143 64.75104, -161.927805 64.720599, -161.89483 64.711929, -161.847774 64.727032, -161.889073 64.706231, -162.166326 64.682116, -162.219209 64.654468, -162.233809 64.620288, -162.543429 64.531491, -162.615574 64.469948, -162.6022 64.449908, -162.641711 64.403925, -162.631412 64.385434, -162.737411 64.35835, -162.784317 64.325077, -162.807099 64.343959, -162.802076 64.402485, -162.83272 64.437733, -162.872705 64.448145, -162.836969 64.4894, -162.919198 64.519894, -162.937857 64.542788, -163.045561 64.540494, -163.015817 64.552333, -163.01962 64.569588, -163.139173 64.611198, -163.147967 64.619909, -163.125388 64.642414, -163.135721 64.648872, -163.24247 64.650155, -163.233539 64.632848, -163.253572 64.635311, -163.271786 64.611055, -163.360681 64.585575, -163.257775 64.542476, -163.181123 64.540893, -163.149512 64.50869, -163.030321 64.514354, -163.044576 64.486586, -163.027158 64.477945, -163.102095 64.45847, -163.092558 64.440425, -163.107261 64.409728, -163.149907 64.397996, -163.226402 64.427775, -163.256509 64.472266, -163.4129 64.524986, -163.597547 64.563601, -163.810401 64.575179, -163.975669 64.552117, -164.307273 64.561488, -164.466495 64.536397, -164.80311 64.451278, -165.012446 64.43489, -165.429336 64.499994, -166.199894 64.578874, -166.389443 64.639208, -166.478454 64.735342, -166.466452 64.7614, -166.475246 64.796037, -166.426521 64.806511, -166.40513 64.82785, -166.420292 64.879551, -166.520405 64.934445, -166.689299 64.984714, -166.702785 64.996905, -166.684166 65.020451, -166.701292 65.039649, -166.858646 65.092159, -166.951556 65.16085, -166.903426 65.245581, -166.84258 65.278801, -166.847927 65.245133, -166.906299 65.227898, -166.939715 65.180298, -166.920063 65.146619, -166.709361 65.107878, -166.54441 65.119383, -166.549521 65.137926, -166.63152 65.125382, -166.481188 65.165237, -166.457746 65.188302, -166.476062 65.224027, -166.381225 65.255741, -166.347189 65.276341, -166.360618 65.288631, -166.518622 65.335546, -166.68892 65.328652, -167.046271 65.385586, -167.465028 65.41349, -167.846658 65.540058, -168.069693 65.576989, -168.120181 65.647881)), ((-168.953456 65.758132, -168.899503 65.768864, -168.894987 65.743685, -168.930164 65.74095, -168.953456 65.758132)), ((-171.846922 63.486841, -171.827195 63.521409, -171.838841 63.538889, -171.829096 63.579634, -171.796534 63.596127, -171.795583 63.628135, -171.739728 63.655044, -171.755178 63.68688, -171.722853 63.734777, -171.740204 63.783434, -171.674367 63.787003, -171.639665 63.769255, -171.631822 63.749499, -171.649173 63.739089, -171.64941 63.708997, -171.612808 63.681928, -171.373464 63.629824, -170.948017 63.571596, -170.894539 63.574134, -170.642599 63.668542, -170.54515 63.666222, -170.535405 63.683614, -170.487869 63.696255, -170.289407 63.687512, -170.176984 63.625073, -170.094034 63.612294, -170.056005 63.551913, -170.070028 63.54556, -170.040318 63.521303, -170.060997 63.500737, -170.007043 63.476229, -169.936928 63.470284, -169.862296 63.442669, -169.649335 63.429489, -169.569475 63.40077, -169.547133 63.372554, -169.487475 63.361047, -169.1735 63.339726, -169.006649 63.344738, -168.687683 63.295113, -168.719532 63.268825, -168.726861 63.227407, -168.860239 63.146905, -169.108852 63.178667, -169.378856 63.149267, -169.452536 63.096509, -169.546895 63.068211, -169.580408 63.028783, -169.530971 62.978614, -169.615822 62.967058, -169.643156 62.93766, -169.762946 62.961548, -169.744883 62.984984, -169.775781 63.00495, -169.791468 63.045056, -169.869427 63.102531, -170.078585 63.177916, -170.292497 63.187459, -170.27776 63.201501, -170.285604 63.220033, -170.355006 63.280155, -170.571295 63.361367, -170.867919 63.414601, -171.073275 63.424066, -171.281482 63.381927, -171.280531 63.358596, -171.322363 63.333113, -171.462356 63.308782, -171.734975 63.36499, -171.823392 63.43693, -171.821966 63.462533, -171.846922 63.486841)))",-581.0,-5.781094527363184,2.8
"Slope County, ND","POLYGON ((-104.045417303568 46.2800809431805, -104.045098337697 46.5408609844411, -103.80088 46.540671, -103.800915 46.629692, -102.927451 46.63002, -102.924547 46.281518, -104.045417303568 46.2800809431805))",-41.0,-5.790960451977401,2.77
"Pitkin County, CO","POLYGON ((-107.465957 39.32212, -107.430514 39.348222, -107.430949 39.366178, -106.426487 39.361871, -106.432085 39.316698, -106.50269 39.298067, -106.48106 39.259888, -106.497349 39.242727, -106.493649 39.198326, -106.511077 39.163532, -106.561265 39.155677, -106.558171 39.120223, -106.586157 39.09405, -106.577551 39.05321, -106.597233 39.044821, -106.599214 38.997994, -106.648392 39.022152, -106.655492 39.04442, -106.703045 39.055917, -106.749357 39.042528, -106.745119 39.026923, -106.801874 38.978303, -106.846898 38.987007, -106.860847 39.009294, -106.908196 38.992579, -106.996145 39.034175, -106.988972 39.070712, -107.06632 39.118805, -107.28249 39.118718, -107.296281 39.154333, -107.353427 39.173042, -107.377213 39.199649, -107.371521 39.239246, -107.394486 39.256299, -107.378376 39.274804, -107.465957 39.32212))",-1016.0,-5.8532088950339904,2.74
"Haskell County, KS","POLYGON ((-101.089653 37.387721, -101.089667 37.736337, -100.652251 37.736275, -100.652728 37.387627, -101.089653 37.387721))",-223.0,-5.897910605659878,2.7
"Kearny County, KS","POLYGON ((-101.527063 37.736314, -101.542312 38.263207, -101.103268 38.264557, -101.103778 37.829035, -101.089886 37.829115, -101.089667 37.736337, -101.527063 37.736314))",-235.0,-5.901557006529382,2.67
"Plaquemines Parish, LA","MULTIPOLYGON (((-89.29868 29.381514, -89.298323 29.385428, -89.296968 29.383316, -89.29868 29.381514)), ((-89.5055434310562 29.6356418400632, -89.52239 29.650769, -89.5186 29.649117, -89.507556 29.638976, -89.5055434310562 29.6356418400632)), ((-89.576024 29.574074, -89.574717 29.578002, -89.569131 29.575211, -89.576024 29.574074)), ((-89.626769 29.535205, -89.575192 29.549886, -89.564615 29.543786, -89.599673 29.507594, -89.626769 29.535205)), ((-89.643287 29.553711, -89.641029 29.559087, -89.639603 29.555675, -89.643287 29.553711)), ((-89.643644 29.564048, -89.637108 29.569217, -89.630334 29.5687, -89.643644 29.564048)), ((-89.666105 29.550403, -89.663371 29.556089, -89.657905 29.547095, -89.666105 29.550403)), ((-89.900932 29.316533, -89.890237 29.323889, -89.86124 29.311662, -89.883463 29.307103, -89.900932 29.316533)), ((-90.072814 29.773279, -90.060043 29.784128, -90.06861 29.82883, -90.027456 29.85285, -90.008056 29.895528, -89.989183 29.889388, -89.987266 29.905004, -89.935394 29.892961, -89.867783 29.79403, -89.809766 29.798792, -89.790754 29.760821, -89.705033 29.752792, -89.683853 29.716033, -89.625722 29.678929, -89.599614 29.674755, -89.5461273870547 29.6528651795964, -89.565388 29.659256, -89.62053 29.636121, -89.665689 29.643145, -89.602109 29.610295, -89.620395 29.605341, -89.602585 29.582188, -89.637761 29.596655, -89.649269 29.625185, -89.6877 29.616232, -89.6727 29.609055, -89.682683 29.596862, -89.641802 29.575573, -89.684486 29.563263, -89.677157 29.537686, -89.60918 29.489803, -89.569607 29.494044, -89.572102 29.475217, -89.545244 29.451108, -89.522784 29.456179, -89.538827 29.431651, -89.520009 29.399631, -89.55285 29.409499, -89.561288 29.395212, -89.512326 29.382269, -89.470142 29.401471, -89.422141 29.388362, -89.421651 29.376262, -89.383741 29.388378, -89.337504 29.379483, -89.348329 29.366075, -89.338582 29.355445, -89.308403 29.371513, -89.2667 29.349914, -89.23537 29.304315, -89.187834 29.34203, -89.115104 29.252901, -89.130553 29.226561, -89.116653 29.219532, -89.121996 29.202083, -89.096327 29.187974, -89.025974 29.215153, -89.003869 29.179881, -89.014327 29.169089, -89.047127 29.184446, -89.051173 29.170483, -89.111776 29.159957, -89.09704 29.138784, -89.039521 29.135463, -89.066617 29.090714, -89.103695 29.116673, -89.11653 29.074097, -89.146953 29.070981, -89.158593 29.021761, -89.137743 29.018878, -89.142866 28.991623, -89.218673 29.022515, -89.221489 29.064574, -89.251727 29.083172, -89.259354 29.058358, -89.283215 29.053325, -89.417901 28.928609, -89.343038 29.057685, -89.310001 29.070981, -89.312378 29.117503, -89.278627 29.137642, -89.276488 29.173551, -89.295027 29.198867, -89.32854 29.190567, -89.331868 29.148645, -89.350585 29.129598, -89.399648 29.123677, -89.482844 29.215053, -89.605974 29.25365, -89.639663 29.290531, -89.842641 29.318823, -89.822141 29.356584, -89.801523 29.353321, -89.790589 29.328251, -89.759691 29.350214, -89.646793 29.376314, -89.623263 29.346278, -89.595454 29.356015, -89.608764 29.387498, -89.647411 29.409862, -89.644892 29.389983, -89.76801 29.389362, -89.790886 29.410845, -89.814654 29.400078, -89.843553 29.421677, -89.835333 29.452246, -89.815962 29.460318, -89.836402 29.474906, -89.863022 29.470344, -89.879541 29.434539, -89.9774219308015 29.4596231474006, -89.980018 29.607582, -90.067331 29.738879, -90.072814 29.773279)))",-1390.0,-5.911120561343823,2.64
"Sioux County, ND","POLYGON ((-101.998734331893 45.9445574366814, -101.996136 46.056426, -101.966203 46.048603, -101.93779 46.066404, -101.912325 46.053791, -101.849355 46.073275, -101.843004 46.049973, -101.860328 46.048321, -101.842108 46.029136, -101.828163 46.037935, -101.799236 46.024183, -101.749591 46.041667, -101.75679 46.028786, -101.728917 46.036125, -101.664528 46.011636, -101.631415 46.037947, -101.591927 46.009551, -101.574749 46.025527, -101.554185 46.006836, -101.527323 46.016428, -101.535712 46.030414, -101.485865 46.027983, -101.49828 46.04059, -101.474801 46.059498, -101.430455 46.053061, -101.397787 46.077116, -101.347022 46.076111, -101.299917 46.104844, -101.302684 46.132881, -101.228141 46.137968, -101.21197 46.156207, -101.190372 46.147847, -101.198073 46.18377, -101.101105 46.227228, -101.116828 46.243036, -101.091339 46.258055, -101.096521 46.27252, -101.023951 46.278688, -101.016882 46.29955, -100.99723 46.304661, -101.017361 46.319615, -100.97403 46.325512, -100.941508 46.350018, -100.938998 46.376542, -100.884552 46.409096, -100.882721 46.390241, -100.856975 46.403269, -100.814873 46.384701, -100.737291 46.401551, -100.720504 46.379745, -100.681858 46.412235, -100.6094 46.417094, -100.6002 46.429294, -100.551199 46.363494, -100.549199 46.329293, -100.5816 46.278594, -100.5588 46.236694, -100.629015 46.134051, -100.608004 46.059296, -100.521885 45.98942, -100.511948993993 45.9436539838471, -101.998734331893 45.9445574366814))",-232.0,-5.95482546201232,2.61
"Denali Borough, AK","POLYGON ((-152.999609 62.725831, -152.428084 63.183171, -152.428098 63.304259, -152.619512 63.304254, -152.619517 63.347568, -152.810931 63.347563, -152.810945 63.477501, -152.873392 63.4775, -152.87341 63.650745, -152.228439 63.65076, -152.229256 63.824001, -152.055132 63.824006, -152.055758 63.997242, -151.830535 63.997248, -151.859734 64.018901, -151.776068 64.073171, -151.564903 64.069436, -151.564901 64.055, -151.48966 64.044609, -151.516333 64.020631, -151.407625 63.997261, -151.281794 63.997397, -150.729385 64.358173, -148.00322 64.346628, -147.773779 64.258163, -146.999909 64.257196, -146.999966 63.477618, -148.025627 63.477609, -148.025618 63.333233, -149.49234 63.333218, -151.894015 62.798058, -151.893784 62.725864, -152.999609 62.725831))",-97.0,-5.972906403940887,2.58
"Arlington County, VA","POLYGON ((-77.16811 38.896521, -77.1197966910841 38.9343702373596, -77.040599 38.871212, -77.034541 38.840473, -77.085704 38.843965, -77.087805 38.827357, -77.16811 38.896521))",-14275.0,-5.981763478348321,2.54
"Grant County, KS","POLYGON ((-101.527063 37.736314, -101.089667 37.736337, -101.089653 37.387721, -101.52581 37.388392, -101.527063 37.736314))",-440.0,-5.984766050054406,2.51
"Jefferson Parish, LA","MULTIPOLYGON (((-89.944221 29.271717, -89.943016 29.276529, -89.906586 29.296637, -89.944221 29.271717)), ((-89.957934 29.30247, -89.95976 29.306776, -89.95698 29.303664, -89.957934 29.30247)), ((-89.979485 29.277564, -89.966888 29.282643, -89.967126 29.271448, -89.979485 29.277564)), ((-89.984035 29.320814, -89.970341 29.316907, -89.973163 29.301022, -89.981587 29.308802, -89.984035 29.320814)), ((-90.024644 29.24107, -90.014543 29.25092, -90.008007 29.239514, -90.024644 29.24107)), ((-90.026902 29.260044, -90.022624 29.267198, -90.019891 29.264917, -90.026902 29.260044)), ((-90.03585 29.352375, -89.997549 29.370504, -89.97699 29.353207, -89.982694 29.341295, -90.03585 29.352375)), ((-90.042659 29.202661, -89.988161 29.260148, -89.949678 29.264882, -89.955643 29.252769, -90.042659 29.202661)), ((-90.0887807372695 29.1669441475432, -90.0635523072935 29.2082536165536, -90.047879 29.21533, -90.047854 29.18958, -90.0887807372695 29.1669441475432)), ((-90.280134 29.977051, -90.259889 30.16341, -90.156256 30.189613, -90.108119 30.16494, -90.138574 29.918805, -90.085573 29.914405, -90.058547 29.945334, -90.008148 29.896896, -90.027456 29.85285, -90.06861 29.82883, -90.060043 29.784128, -90.075683 29.77185, -89.97599 29.588001, -89.9888 29.560525, -89.9774219308015 29.4596231474006, -89.991785 29.450632, -89.970394 29.431796, -90.015553 29.376097, -90.0307846691255 29.3750007018809, -90.020622 29.428461, -90.047615 29.460447, -90.137504 29.477163, -90.192176 29.55274, -90.15134 29.588374, -90.155807 29.67753, -90.228157 29.692028, -90.167274 29.81846, -90.240173 29.862117, -90.268277 29.904987, -90.280134 29.977051)))",-26537.0,-6.02042274770125,2.48
"Hinds County, MS","POLYGON ((-90.727881 32.226019, -90.713632 32.252356, -90.728237 32.259173, -90.695888 32.29766, -90.704743 32.347309, -90.627978 32.339483, -90.636162 32.374498, -90.585761 32.445097, -90.604071 32.481297, -90.570746 32.506305, -90.522217 32.50311, -90.523538 32.519333, -90.465137 32.547656, -90.450037 32.573783, -90.449864 32.488394, -90.243641 32.487533, -90.243764 32.400098, -90.065697 32.399529, -90.095184 32.389145, -90.110081 32.344443, -90.162677 32.30624, -90.151387 32.291046, -90.177724 32.290313, -90.184258 32.261864, -90.205292 32.251945, -90.181686 32.201603, -90.243477 32.176666, -90.251213 32.112396, -90.236694 32.100212, -90.24659 32.093143, -90.226837 32.09428, -90.230331 32.049728, -90.718297 32.048352, -90.727881 32.226019))",-13723.0,-6.025704638163528,2.45
